#administrative multi word dictionary extracted by Shubangi. Formatted by Roja (26-01-2016)	#administrative multi word dictionary extracted by Shubangi. Formatted by Roja (26-01-2016)
#Changes:: 1) Separated single word and multi words into separate dictionaries	#Changes:: 1) Separated single word and multi words into separate dictionaries
#          2) English words are converted to lower case	#          2) English words are converted to lower case
#          3) Added category as 'noun' by default	#          3) Added category as 'noun' by default
#	   4) If last word is not punctuation then treated last word as head 
#	      or else treated last but one word as head
#################################################################################	#################################################################################
limited_by_guarantee	gAraNtI_xvArA_sImiwa#gAraNtI_xvArA_sImiwa#noun#3#RM
limited_concern	limiteda_prawiRTAna#limiteda_prawiRTAna#noun#2#RM
limited_liability	sImiwa_xAyiwva#sImiwa_xAyiwva#noun#2#RM
limited_tender	sImiwa_nivixA/sImiwa_teMdara#sImiwa_nivixA/sImiwa_teMdara#noun#2#RM
line_inspector	lAina_nirIkRaka#lAina_nirIkRaka#noun#2#RM
line_munshi_(_lining_munshi_)	lAina_muMSI#lAina_muMSI#noun#5#RM
line_of_action	kAravAI_xiSA/kAravAI_kI_xiSA#kAravAI_xiSA/kAravAI_kI_xiSA#noun#3#RM
line_of_promotion	paxonnawi-krama#paxonnawi-krama#noun#3#RM
line_rider	savAra_lAina_mEna#savAra_lAina_mEna#noun#2#RM
linen_supervisor	vaswra_paryavekRaka#vaswra_paryavekRaka#noun#2#RM
link_language	samparka_BARA#samparka_BARA#noun#2#RM
linked_file	saMlagna_PAila/saMlagna_misila/sambaxXa_PAila/sambaxXa_misila#saMlagna_PAila/saMlagna_misila/sambaxXa_PAila/sambaxXa_misila#noun#2#RM
linking_of_references	sanxaBa_safkewana#sanxaBa_safkewana#noun#3#RM
lino_attendant	lino_paricara#lino_paricara#noun#2#RM
lino_operator	lino_oYparetara#lino_oYparetara#noun#2#RM
liquidated_damages	parinirXAriwa_nukasAnI#parinirXAriwa_nukasAnI#noun#2#RM
liquidation_inspector	parisamApana_nirIkRaka#parisamApana_nirIkRaka#noun#2#RM
list_is_placed_below	sUcI_nIce_raKI_hE#sUcI_nIce_raKI_hE#noun#4#RM
list_of_business	kArya-sUcI#kArya-sUcI#noun#3#RM
list_of_cases_disposed_of_is_placed_below	nipatAe_gae_mAmaloM_kI_sUcI_nIce_raKI_hE#nipatAe_gae_mAmaloM_kI_sUcI_nIce_raKI_hE#noun#8#RM
listeners_officer	SrowA_aXikArI#SrowA_aXikArI#noun#2#RM
listeners_research	SrowA_anusanXAna#SrowA_anusanXAna#noun#2#RM
listeners_research_department	SrowA_anusanXAna_viBAga#SrowA_anusanXAna_viBAga#noun#3#RM
listeners_research_officer	SrowA_anusanXAna_aXikArI#SrowA_anusanXAna_aXikArI#noun#3#RM
listening_room	SravaNa_kakRa#SravaNa_kakRa#noun#2#RM
literacy_drive	sAkRarawA_afBayAna#sAkRarawA_afBayAna#noun#2#RM
literacy_mission	sAkRarawA_cinha#sAkRarawA_cinha#noun#2#RM
litho_artist	liWo_kalAkAra#liWo_kalAkAra#noun#2#RM
litho_draftsman	liWo_drAPtsamEna#liWo_drAPtsamEna#noun#2#RM
litho_machine_man	liWo_maSInamEna#liWo_maSInamEna#noun#3#RM
litho_machine_operator	liWo_maSIna_oYparetara#liWo_maSIna_oYparetara#noun#3#RM
litho_machine_printer	liWo_maSIna_muxraka#liWo_maSIna_muxraka#noun#3#RM
litho_polisher	liWo_poYliSara#liWo_poYliSara#noun#2#RM
lithographer_(_lithoprinter_)	SilA_muxraka/liWo_muxraka#SilA_muxraka/liWo_muxraka#noun#3#RM
litigation_officer	mukaxamA_aXikArI#mukaxamA_aXikArI#noun#2#RM
live_stock_development_adviser	paSuXana_vikAsa_salAhakAra#paSuXana_vikAsa_salAhakAra#noun#4#RM
live_stock_officer	paSuXana_aXikArI#paSuXana_aXikArI#noun#3#RM
live_stock_research_station	paSuXana_anusanXAna_keMxra#paSuXana_anusanXAna_keMxra#noun#4#RM
livery_allowance	varxI_BawwawA#varxI_BawwawA#noun#2#RM
living_expense	nirvAha_Karca#nirvAha_Karca#noun#2#RM
living_quarters	AvAsikAe#AvAsikAe#noun#2#RM
living_wage	nirvAha_majaxUrI#nirvAha_majaxUrI#noun#2#RM
loading_assistant	laxAna_sahAyaka#laxAna_sahAyaka#noun#2#RM
loading_moharrir	laxAna_moharira#laxAna_moharira#noun#2#RM
loan_inspector	karja_nirIkRaka#karja_nirIkRaka#noun#2#RM
loaning_department	praxAwA_viBAga#praxAwA_viBAga#noun#2#RM
lobby_clerk	loYbI_klarka#loYbI_klarka#noun#2#RM
local_body	sWAnIya_nikAya#sWAnIya_nikAya#noun#2#RM
local_call	sWAnIya_kAla#sWAnIya_kAla#noun#2#RM
local_delivery	sWAnIya_dilIvarI#sWAnIya_dilIvarI#noun#2#RM
local_fund_accounts_examiner	sWAnIya_niXi_leKA-parIkRaka#sWAnIya_niXi_leKA-parIkRaka#noun#4#RM
local_purchase	sWAnIya_KarIxa/sWAnIya_kraya#sWAnIya_KarIxa/sWAnIya_kraya#noun#2#RM
local_recruitment	sWAnIya_BarwIZ#sWAnIya_BarwIZ#noun#2#RM
local_self-governmet	sWAnIya_svaSAsana/sWAnIya_svAyawwa_SAsana#sWAnIya_svaSAsana/sWAnIya_svAyawwa_SAsana#noun#2#RM
local_staff_government	sWAnIya_svAyawwa_SAsana/sWAnIya_svaSAsana#sWAnIya_svAyawwa_SAsana/sWAnIya_svaSAsana#noun#3#RM
local_stock	sWAnIya_stoYka#sWAnIya_stoYka#noun#2#RM
local_tender	sWAnIya_nivixA#sWAnIya_nivixA#noun#2#RM
lock_out	wAlAbanxI#wAlAbanxI#noun#2#RM
loco_cleaner	loko_klInara#loko_klInara#noun#2#RM
loco_gunner	loko_ganara#loko_ganara#noun#2#RM
loco_inspector	loko_nirIkRaka#loko_nirIkRaka#noun#2#RM
loco_pressure_boiler_operator	loko_xAba_boYyalara_pracAlaka#loko_xAba_boYyalara_pracAlaka#noun#4#RM
loco_storekeeper	loko_BaNdArI#loko_BaNdArI#noun#2#RM
loco_training_school	loko_praSikRaNa_vixyAlaya#loko_praSikRaNa_vixyAlaya#noun#3#RM
locus_standi	aXisWiwi_(lokasa_stEMdAI)/sune_jAne_kA_aXikAra#aXisWiwi_(lokasa_stEMdAI)/sune_jAne_kA_aXikAra#noun#2#RM
locust_warning_officer	tiddI_cewAvanI_aXikArI#tiddI_cewAvanI_aXikArI#noun#3#RM
lodging_house	vAsa_gqha#vAsa_gqha#noun#2#RM
log_book	loYga_buka#loYga_buka#noun#2#RM
logical_action	wAfrkaka_kAravAI#wAfrkaka_kAravAI#noun#2#RM
logical_end	wAfrkaka_pariNawi#wAfrkaka_pariNawi#noun#2#RM
long_term	xIGakAlika#xIGakAlika#noun#2#RM
loose_sheets	Kule_panne#Kule_panne#noun#2#RM
lorry_cleaner	loYrI_klInara#loYrI_klInara#noun#2#RM
lorry_driver	loYrI_cAlaka#loYrI_cAlaka#noun#2#RM
lorry_sircar	loYrI_sarakAra#loYrI_sarakAra#noun#2#RM
loss_in_transit	mArga_meM_hAni#mArga_meM_hAni#noun#3#RM
loss_of_resale	punarvikraya_meM_hAni#punarvikraya_meM_hAni#noun#3#RM
loud-speaker_operator	lAudaspIkara_oYparetara#lAudaspIkara_oYparetara#noun#2#RM
low_grade	nimna_SreNI#nimna_SreNI#noun#2#RM
low_income_group	nimna_Aya-varga#nimna_Aya-varga#noun#3#RM
lower_age_limit	nimna_Ayu-sImA#nimna_Ayu-sImA#noun#3#RM
lower_court	nicalA_nyAyAlaya#nicalA_nyAyAlaya#noun#2#RM
lower_division_clerk	avara_SreNI_lipika#avara_SreNI_lipika#noun#3#RM
lower_post	nicalA_paxa#nicalA_paxa#noun#2#RM
lower_primary_school	nimna_prAWamika_vixyAlaya/nimna_prAWamika_skUla#nimna_prAWamika_vixyAlaya/nimna_prAWamika_skUla#noun#3#RM
lower_selection_grade_clerk	nimna_pravaraNa_koti_lipika#nimna_pravaraNa_koti_lipika#noun#4#RM
lowest_price	nimnawama_mUlya#nimnawama_mUlya#noun#2#RM
lowest_rate	nyUnawama_xara/nimnawama_xara#nyUnawama_xara/nimnawama_xara#noun#2#RM
lowest_rung	nimnawama_sopAna#nimnawama_sopAna#noun#2#RM
lowest_tender	nyUnawama_nivixA#nyUnawama_nivixA#noun#2#RM
lubricating_supervisor	snehana_paryavekRaka/snehana_suparavAijara#snehana_paryavekRaka/snehana_suparavAijara#noun#2#RM
ludlow_operator	ludalo_pracAlaka/ludalo_oYparetara#ludalo_pracAlaka/ludalo_oYparetara#noun#2#RM
luggage_inspector	sAmAna_nirIkRaka#sAmAna_nirIkRaka#noun#2#RM
luggage_room	sAmAna_Gara#sAmAna_Gara#noun#2#RM
luggage_room_attendant	sAmAna_Gara_paricara#sAmAna_Gara_paricara#noun#3#RM
luggage_weigher	sAmAna_wolaka#sAmAna_wolaka#noun#2#RM
lump_sum	eka_rASi/ikamuSwa#eka_rASi/ikamuSwa#noun#2#RM
lumpsum_grant	ikamuSwa_anuxAna#ikamuSwa_anuxAna#noun#2#RM
lunch_party	maXyAhna-Boja_pArtI/laFca_pArtIZ#maXyAhna-Boja_pArtI/laFca_pArtIZ#noun#2#RM
machine_accounting_technical_assistant	yanwra_leKA_wakanIkI_sahAyaka#yanwra_leKA_wakanIkI_sahAyaka#noun#4#RM
machine_feeder	maSIna_PIdara#maSIna_PIdara#noun#2#RM
machine_foreman	maSIna_PoramEna#maSIna_PoramEna#noun#2#RM
machine_man	maSInamEna/maSIna_cAlaka#maSInamEna/maSIna_cAlaka#noun#2#RM
machine_operator	maSIna_pracAlaka/maSIna_oYparetara#maSIna_pracAlaka/maSIna_oYparetara#noun#2#RM
machine_setter	maSIna_setara#maSIna_setara#noun#2#RM
machine_shop	yanwrAlaya#yanwrAlaya#noun#2#RM
machine_supervisor	maSIna_paryavekRaka#maSIna_paryavekRaka#noun#2#RM
machinery_maintenance_inspector	maSIna_anurakRaNa_nirIkRaka#maSIna_anurakRaNa_nirIkRaka#noun#3#RM
machinery_of_government	SAsana-vyavasWA#SAsana-vyavasWA#noun#3#RM
made_to_order	AxeSAnusAra_nirmiwa#AxeSAnusAra_nirmiwa#noun#3#RM
maiden_name	pUrva_nAma#pUrva_nAma#noun#2#RM
mail_agent	dAka_ejeMta/rela-dAka_klarka#dAka_ejeMta/rela-dAka_klarka#noun#2#RM
mail_bag	dAka_WOlA#dAka_WOlA#noun#2#RM
mail_carrier	dAka_vAhaka#dAka_vAhaka#noun#2#RM
mail_clerk	dAka_klarka/dAkabAbU#dAka_klarka/dAkabAbU#noun#2#RM
mail_contractor	dAka_TekexAra#dAka_TekexAra#noun#2#RM
mail_escort	dAka_anurakRaka#dAka_anurakRaka#noun#2#RM
mail_guard	dAka_rakRaka#dAka_rakRaka#noun#2#RM
mail_office	dAka_kAryAlaya#dAka_kAryAlaya#noun#2#RM
mail_opener	dAka_KolanevAlA#dAka_KolanevAlA#noun#2#RM
mail_overseer	dAka_ovarasiyara#dAka_ovarasiyara#noun#2#RM
mail_peon	dAka_caparAsI#dAka_caparAsI#noun#2#RM
mail_transfer	dAka_anwaraNa#dAka_anwaraNa#noun#2#RM
mailing_list	dAka-sUcI#dAka-sUcI#noun#2#RM
main_body	muKya_BAga#muKya_BAga#noun#2#RM
main_office	muKya_kAryAlaya#muKya_kAryAlaya#noun#2#RM
mains_inspector	muKya_wAra_nirIkRaka#muKya_wAra_nirIkRaka#noun#2#RM
maintenance_allowance	BaraNa-poRaNa_BawwA#BaraNa-poRaNa_BawwA#noun#2#RM
maintenance_grant	anurakRaNa_anuxAna/BaraNa-poRaNa_anuxAna#anurakRaNa_anuxAna/BaraNa-poRaNa_anuxAna#noun#2#RM
maintenance_inspector	anurakRaNa_nirIkRaka#anurakRaNa_nirIkRaka#noun#2#RM
maintenance_officer	anurakRaNa_aXikArI#anurakRaNa_aXikArI#noun#2#RM
maintenance_unit	anurakRaNa_ekaka#anurakRaNa_ekaka#noun#2#RM
major_general	mejara_janarala#mejara_janarala#noun#2#RM
major_head	muKya_SIrRa#muKya_SIrRa#noun#2#RM
major_works	bade_nirmANa_kArya#bade_nirmANa_kArya#noun#2#RM
majority_representaion	bahumawa_prawiniXiwva/bahusafKyaka_prawiniXiwva#bahumawa_prawiniXiwva/bahusafKyaka_prawiniXiwva#noun#2#RM
majority_vote	bahusafKyaka_mawa#bahusafKyaka_mawa#noun#2#RM
make_up_man	mekapa_vAlA#mekapa_vAlA#noun#3#RM
malaria_inspector	maleriyA_nirIkRaka#maleriyA_nirIkRaka#noun#2#RM
malaria_overseer	maleriyA_ovarasiyara#maleriyA_ovarasiyara#noun#2#RM
malaria_research_centre	maleriyA_anusanXAna_keMxra#maleriyA_anusanXAna_keMxra#noun#3#RM
male_nurse	puruRa_narsa#puruRa_narsa#noun#2#RM
man_(_defence_)	sEnika/javAna#sEnika/javAna#noun#3#RM
man_days	Srama_xina#Srama_xina#noun#2#RM
man_hours	Srama_GaNte#Srama_GaNte#noun#2#RM
man_power_,_planning_and_placement_cell	janaSakwi/yojanA_Ora_sWAnana_prakoRTa#janaSakwi/yojanA_Ora_sWAnana_prakoRTa#noun#7#RM
man_power_directorate	janaSakwi_nixeSAlaya#janaSakwi_nixeSAlaya#noun#3#RM
man_power_officer	janaSakwi_aXikArI#janaSakwi_aXikArI#noun#3#RM
manager-cum-clerk_(_catering_)	prabanXaka_va_lipika_(KAnapAna)#prabanXaka_va_lipika_(KAnapAna)#noun#3#RM
manager_(_junior_)	prabanXaka_(kaniRTa)#prabanXaka_(kaniRTa)#noun#3#RM
manager_(_senior_)	prabanXaka_(variRTa)#prabanXaka_(variRTa)#noun#3#RM
manager_,_mail_motor_service	prabanXaka/dAka_motara_sevA#prabanXaka/dAka_motara_sevA#noun#5#RM
manager_,_processing	saMsAXana_prabanXaka#saMsAXana_prabanXaka#noun#3#RM
manager_of_publications	prakASana_prabanXaka/prakASana_mEnejara#prakASana_prabanXaka/prakASana_mEnejara#noun#3#RM
manager_of_works	1-_nirmANa_kArya_prabanXaka_2-_kAryaSAlA_prabanXaka#1-_nirmANa_kArya_prabanXaka_2-_kAryaSAlA_prabanXaka#noun#3#RM
managing_agent	prabanXa_ejeMta/prabanXa_afBakarwA#prabanXa_ejeMta/prabanXa_afBakarwA#noun#2#RM
managing_committee	prabanXa_samiwi#prabanXa_samiwi#noun#2#RM
managing_director	prabanXa_nixeSaka#prabanXa_nixeSaka#noun#2#RM
managing_editor	prabanXa_sampAxaka#prabanXa_sampAxaka#noun#2#RM
mandatory_requiremet	AjFApaka_apekRA#AjFApaka_apekRA#noun#2#RM
manpower_deployment	janaSakwi_pariniyojana#janaSakwi_pariniyojana#noun#2#RM
manpower_planning	janaSakwi_yojanA#janaSakwi_yojanA#noun#2#RM
manpower_service_commission	janaSakwi_sevA_Ayoga#janaSakwi_sevA_Ayoga#noun#3#RM
manpower_studies	janaSakwi_aXyayana#janaSakwi_aXyayana#noun#2#RM
manpower_utilization	janaSakwi_upayoga#janaSakwi_upayoga#noun#2#RM
manual_instructor	haswakalA_anuxeSaka#haswakalA_anuxeSaka#noun#2#RM
manual_labour	SArIrika_Srama#SArIrika_Srama#noun#2#RM
manual_skill	haswa-kOSala#haswa-kOSala#noun#2#RM
manual_training_instructor	SArIrika_praSikRaNa_anuxeSaka#SArIrika_praSikRaNa_anuxeSaka#noun#3#RM
manual_work	hAWa_kA_kAma#hAWa_kA_kAma#noun#2#RM
manufacturing_inspector	vinirmANa_nirIkRaka#vinirmANa_nirIkRaka#noun#2#RM
manure_inspector	KAxa_nirIkRaka#KAxa_nirIkRaka#noun#2#RM
manuscript_officer	pANdulipi_aXikArI#pANdulipi_aXikArI#noun#2#RM
map_curator	mAnaciwra_safgrahAXyakRa/mAnaciwra_kyUretara#mAnaciwra_safgrahAXyakRa/mAnaciwra_kyUretara#noun#2#RM
map_mounter	mAnaciwra_paDAIkAra#mAnaciwra_paDAIkAra#noun#2#RM
map_store_keeper	mAnaciwra_BaNdArI#mAnaciwra_BaNdArI#noun#3#RM
marginal_adjustment	upAnwika_samAyojana#upAnwika_samAyojana#noun#2#RM
marginal_farmers_and_agricultural_labourers_development_agency	sImAnwa_kqRaka_Ora_Kewihara_majaxUra_vikAsa_afBakaraNa#sImAnwa_kqRaka_Ora_Kewihara_majaxUra_vikAsa_afBakaraNa#noun#7#RM
marginal_note	hASiyA_tippaNI#hASiyA_tippaNI#noun#2#RM
marginally_noted	hASie_para_afkiwa/pASvAfkiwa#hASie_para_afkiwa/pASvAfkiwa#noun#2#RM
marine_engineer	nO-iMjIniyara#nO-iMjIniyara#noun#2#RM
marine_inspection_officer	samuxrI_nirIkRaNa_aXikArI#samuxrI_nirIkRaNa_aXikArI#noun#3#RM
marine_superitendent	nO-aXIkRaka#nO-aXIkRaka#noun#2#RM
marine_workshop_forman	nO-karmaSAlA_PoramEna#nO-karmaSAlA_PoramEna#noun#3#RM
marital_status	vEvAhika_fsWfAwa#vEvAhika_fsWfAwa#noun#2#RM
market_friendly	bAjAra_hiwERI#bAjAra_hiwERI#noun#2#RM
market_rate	bAjAra_BAva#bAjAra_BAva#noun#2#RM
market_reporter	bAjAra_riportara#bAjAra_riportara#noun#2#RM
market_superitendent	bAjAra_aXIkRaka#bAjAra_aXIkRaka#noun#2#RM
market_value	bAjAra_mUlya#bAjAra_mUlya#noun#2#RM
marketing_officer	paNana_aXikArI#paNana_aXikArI#noun#2#RM
marking_and_sorting	cihna_lagAnA_Ora_CAtanA#cihna_lagAnA_Ora_CAtanA#noun#3#RM
marking_officer	afkana_aXikArI#afkana_aXikArI#noun#2#RM
marks_obtained	prApwAfka#prApwAfka#noun#2#RM
mass_communication	janasaFcAra#janasaFcAra#noun#2#RM
mass_consumption	Ama_upaBoga#Ama_upaBoga#noun#2#RM
mass_distribution	vyApaka_viwaraNa#vyApaka_viwaraNa#noun#2#RM
mass_immunization	vyApaka_prawirakRaNa/vyApaka_tIkAkaraNa#vyApaka_prawirakRaNa/vyApaka_tIkAkaraNa#noun#2#RM
mass_media	janasaFcAra_mAXyama#janasaFcAra_mAXyama#noun#2#RM
mass_production	bade_pEmAne_para_uwpAxana/puFja_uwpAxana#bade_pEmAne_para_uwpAxana/puFja_uwpAxana#noun#2#RM
mast_leskari	maswUla_laSkarI#maswUla_laSkarI#noun#2#RM
mast_mechanic	maswUla_miswrI/mAsta_mekEnika#maswUla_miswrI/mAsta_mekEnika#noun#2#RM
master_general_of_ordnance	mAstara_janarala_oYPa_ArdaneMsa/AyuXa_kA_mAstara_janarala#mAstara_janarala_oYPa_ArdaneMsa/AyuXa_kA_mAstara_janarala#noun#4#RM
master_key	mAstara_kuFjI/sarva_kuFjI#mAstara_kuFjI/sarva_kuFjI#noun#2#RM
master_of_agricultural_marketing_management_(_m.a.m.m._)	kqfRa_vipaNana_prabanXa_niRNAwa#kqfRa_vipaNana_prabanXa_niRNAwa#noun#7#RM
master_of_applied_sociology_(_m.a.s._)	anuprayukwa_samAjaSAswra_niRNAwa#anuprayukwa_samAjaSAswra_niRNAwa#noun#6#RM
master_of_architecture	vAswuvixyA-niRNAwa#vAswuvixyA-niRNAwa#noun#3#RM
master_of_architecture_(_m.arch._)	vAswuvixyA-niRNAwa#vAswuvixyA-niRNAwa#noun#5#RM
master_of_arts_(_fine_arts_)_(_m.a._fine_)	kalA_niRNAwa_(laliwa_kalA)#kalA_niRNAwa_(laliwa_kalA)#noun#10#RM
master_of_arts_(_m.a._)	kalA_niRNAwa#kalA_niRNAwa#noun#5#RM
master_of_ayurvedic_science_(_m.a.sc._)	Ayurvexa_cikiwsA_niRNAwa#Ayurvexa_cikiwsA_niRNAwa#noun#6#RM
master_of_business_administration_(_m.b.a._)	vyavasAya_praSAsana_niRNAwa#vyavasAya_praSAsana_niRNAwa#noun#6#RM
master_of_business_economics_(_m.b.e._)	vyavasAya_arWaSAswra_niRNAwa#vyavasAya_arWaSAswra_niRNAwa#noun#6#RM
master_of_business_management_(_m.b.m._)	vyavasAya_prabanXa_niRNAwa#vyavasAya_prabanXa_niRNAwa#noun#6#RM
master_of_business_statistics_(_m.b.s._)	vyavasAya_sAMfKyakI_niRNAwa#vyavasAya_sAMfKyakI_niRNAwa#noun#6#RM
master_of_ceremonie	samAroha_saMyojaka#samAroha_saMyojaka#noun#3#RM
master_of_chemical_engineering_(_m.ch.e._)	rasAyana_iMjIniyara_niRNAwa/rasAyana_afBayAnwrikI_niRNAwa#rasAyana_iMjIniyara_niRNAwa/rasAyana_afBayAnwrikI_niRNAwa#noun#6#RM
master_of_city_planning_(_m.c.p._)	nagara_AyojanA_niRNAwa#nagara_AyojanA_niRNAwa#noun#6#RM
master_of_city_regional_planning_(_m.c.r.p._)	nagara_waWA_kRewrIya_AyojanA_niRNAwa#nagara_waWA_kRewrIya_AyojanA_niRNAwa#noun#7#RM
master_of_college_teaching_(_m.c.t._)	kAleja_aXyApana_niRNAwa#kAleja_aXyApana_niRNAwa#noun#6#RM
master_of_commerce_(_m.com._)	vANijya_niRNAwa#vANijya_niRNAwa#noun#5#RM
master_of_communication_journalism_(_m.c.j._)	saFcAra_evaM_pawrakAriwA_niRNAwa#saFcAra_evaM_pawrakAriwA_niRNAwa#noun#6#RM
master_of_community_health_(_m.c.h._)	sAmuxAyika_svAsWya_niRNAwa#sAmuxAyika_svAsWya_niRNAwa#noun#6#RM
master_of_comparative_laws_(_m.c.l._)	wulanAwmaka_viXi_niRNAwa#wulanAwmaka_viXi_niRNAwa#noun#6#RM
master_of_computer_applications_(_m.c.a._)	kampyUtara_anuprayoga_niRNAwa#kampyUtara_anuprayoga_niRNAwa#noun#6#RM
master_of_dance_(_m._dance_)	nqwya_niRNAwa#nqwya_niRNAwa#noun#6#RM
master_of_dental_surgery_(_m.d.s._)	xanwa_Salya_cikiwsA_niRNAwa#xanwa_Salya_cikiwsA_niRNAwa#noun#6#RM
master_of_educational_(_m.ed._)	SikRA-niRNAwa#SikRA-niRNAwa#noun#5#RM
master_of_electrical_engineering_(_m.e.e._)	vExyuwa_iMjIniyarI_niRNAwa/vExyuwa_afBayAnwrikI_niRNAwa#vExyuwa_iMjIniyarI_niRNAwa/vExyuwa_afBayAnwrikI_niRNAwa#noun#6#RM
master_of_engineering_(_m.e._)	iMjIniyarI-niRNAwa/afBayAnwrikI-niRNAwa#iMjIniyarI-niRNAwa/afBayAnwrikI-niRNAwa#noun#5#RM
master_of_fine_artsm.f.a./m.fine_)	laliwa_kalA_niRNAwa#laliwa_kalA_niRNAwa#noun#4#RM
master_of_fisheries_science_(_m.f.sc._)	mAwsyakI_niRNAwa#mAwsyakI_niRNAwa#noun#6#RM
master_of_higher_education_(_m.h.ed._)	ucca_SikRA_niRNAwa#ucca_SikRA_niRNAwa#noun#6#RM
master_of_home_science_(_m.h.sc._)	gqhavijFAna_niRNAwa#gqhavijFAna_niRNAwa#noun#6#RM
master_of_indology_(_m.ind._)	BArawIya_vixyA_niRNAwa#BArawIya_vixyA_niRNAwa#noun#5#RM
master_of_industrial_relation_personnel_management_(_m.i.r.&p.m._)	Oxyogika_sambanXa_waWA_kArmika_prabanXa_niRNAwa#Oxyogika_sambanXa_waWA_kArmika_prabanXa_niRNAwa#noun#8#RM
master_of_journalism_(_m.j._)	pawrakAriwA_niRNAwa#pawrakAriwA_niRNAwa#noun#5#RM
master_of_labour_studies_(_m.l.s._)	Srama_aXyayana_niRNAwa#Srama_aXyayana_niRNAwa#noun#6#RM
master_of_labour_welfare_(_m.l.w._)	Srama_kalyANa_niRNAwa#Srama_kalyANa_niRNAwa#noun#6#RM
master_of_law_or_laws_(_m.l./ll.m._)	viXi_niRNAwa#viXi_niRNAwa#noun#7#RM
master_of_library_and_information_science_(_m.l.i.sc/m.l.i.s._)	puswakAlaya_waWA_sUcanA_vijFAna_niRNAwa#puswakAlaya_waWA_sUcanA_vijFAna_niRNAwa#noun#8#RM
master_of_library_science_(_m.lib.sc._)	puswakAlaya_vijFAna-niRNAwa#puswakAlaya_vijFAna-niRNAwa#noun#6#RM
master_of_literature/master_of_letters_(_m.litt._)	sAhiwya_niRNAwa#sAhiwya_niRNAwa#noun#7#RM
master_of_management_science_(_m.m.sc._)	prabanXa_vijFAna_niRNAwa#prabanXa_vijFAna_niRNAwa#noun#6#RM
master_of_management_studies_(_m.m.s._)	prabanXa_aXyayana_niRNAwa#prabanXa_aXyayana_niRNAwa#noun#6#RM
master_of_mechanical_engineering_(_m.m.e._)	yAnwrika_iMjIniyarI_niRNAwa/yAnwrika_afBayAnwrikI_niRNAwa#yAnwrika_iMjIniyarI_niRNAwa/yAnwrika_afBayAnwrikI_niRNAwa#noun#6#RM
master_of_music_(_m.mus._)	safgIwa_niRNAwa#safgIwa_niRNAwa#noun#5#RM
master_of_obstetrics_(_m.o._)	prasUwivijFAna_niRNAwa#prasUwivijFAna_niRNAwa#noun#5#RM
master_of_obstetrics_and_gynaecology_(_m.o.g._)	prasUwivijFAna_waWA_swrIroga_vijFAna_niRNAwa#prasUwivijFAna_waWA_swrIroga_vijFAna_niRNAwa#noun#7#RM
master_of_oriental_learning_(_m.o.l._)	prAcyavixyA_niRNAwa#prAcyavixyA_niRNAwa#noun#6#RM
master_of_pharmacy_(_m.pharm._)	BeRajI_niRNAwa#BeRajI_niRNAwa#noun#5#RM
master_of_philosophy_(_m.phil._)	vixyA_niRNAwa#vixyA_niRNAwa#noun#5#RM
master_of_physical_education_(_m.p.e._)	SArIrika_SikRA_niRNAwa/vyAyAma_SikRA_niRNAwa#SArIrika_SikRA_niRNAwa/vyAyAma_SikRA_niRNAwa#noun#6#RM
master_of_physical_management_(_m.p.m._)	SArIrika_prambaXa_niRNAwa#SArIrika_prambaXa_niRNAwa#noun#6#RM
master_of_planning_(_m.plan._)	yojanA-niRNAwa#yojanA-niRNAwa#noun#5#RM
master_of_regional_planning_(_m.r.p._)	kRewrIya_AyojanA_niRNAwa#kRewrIya_AyojanA_niRNAwa#noun#6#RM
master_of_rural_studies_(_m.r.s._)	grAmya_aXyayana_niRNAwa#grAmya_aXyayana_niRNAwa#noun#6#RM
master_of_science_(_agricultural_engineering_)_(_m.sc.ag.engg._)	vijFAna_niRNAwa_(kqfRa_iMjIniyarI)#vijFAna_niRNAwa_(kqfRa_iMjIniyarI)#noun#9#RM
master_of_science_(_agriculture_)_(_m.sc.ag._)	vijFAna_niRNAwa_(kqfRa)#vijFAna_niRNAwa_(kqfRa)#noun#8#RM
master_of_science_(_engineering_)_(_m.sc.engg._)	vijFAna_niRNAwa_(iMjIniyarI)#vijFAna_niRNAwa_(iMjIniyarI)#noun#8#RM
master_of_science_(_food_technology_)_(_m.s.food_tech._)	vijFAna_niRNAwa_(KAxya_evaM_prOxyogikI)#vijFAna_niRNAwa_(KAxya_evaM_prOxyogikI)#noun#10#RM
master_of_science_(_m.sc._)	vijFAna_niRNAwa#vijFAna_niRNAwa#noun#5#RM
master_of_science_(_medical_)_(_m.sc.med._)	vijFAna_niRNAwa_(AyurvijFAna)#vijFAna_niRNAwa_(AyurvijFAna)#noun#8#RM
master_of_science_(_technology_)_(_m.sc.tech._)	vijFAna_niRNAwa_(prOxyogikI)#vijFAna_niRNAwa_(prOxyogikI)#noun#8#RM
master_of_social_work_(_m.s.w._)	samAja_kArya_niRNAwa#samAja_kArya_niRNAwa#noun#6#RM
master_of_statistics_(_m.stat._)	sAMfKyakI_niRNAwa#sAMfKyakI_niRNAwa#noun#5#RM
master_of_surgery_(_m.s._)	SalyavijFAna_niRNAwa#SalyavijFAna_niRNAwa#noun#5#RM
master_of_technology_(_m.tech._)	prOxyogikI_niRNAwa#prOxyogikI_niRNAwa#noun#5#RM
