###	Following
#To	ward
#Today	one
101_Days	101_desa
Mr._X_In_Bombay	mistara_eksa_ina_boYmbe
Mr_Azaad	mistara_AjAxa
Mr_Bechara	mistara_becArA
Mr_Bond	mistara_boMda
Mr_Prime_Minister	mistara_parAIma_ministara
Mr_Romeo	mistara_romo
Mr_White_Mr_Black	mistara_vhiwe_mistara_blEka
Mr_Ya_Miss	mistara_yA_misa
Ms._Agatha_Sangma	agAWA_safgamA
Mudaser_ali	muxasara_alI
Mudda_The_Issue	muxxA
Muhammad_Hidayatullah	muhammaxa_hixayA_wullAha
Muhammadan_calendar	muhammaxa_kA_kEleMdara
Mujeeb_Khan	mujIba_KAna
Mujh_Sai_Shaadi_Karogi	muJa_sAIM_SAxI_karogI
Mujhay_Kuch_Kehna_Hai	muJe_kuCa_kahanA_hE
Mujhe_Insaaf_Chahiye	muJe_insAPa_cAhie
Mujhe_Jeene_Do	muJe_jIne_xo
Mujhe_Meri_Biwi_Se_Bachaao	muJe_merI_bIvI_se_bacAo
Mujhse_Dosti_Karoge	muJase_xoswI_karoge
Mujhse_Dosti_Karogi	muJase_xoswI_karogI
Mujhse_Shaadi_Karogi	muJase_SAxI_karogI
Mukal_dev	mukala_xeva
Mukesh_Duggals_Milan	mukeSa_xugAlsa_milana
Mukesh_khanna	mukeSa_KannA
Mukesh_tiwari	mukeSa_wivArI
Muktisar_Institute_of_Higher_Education	mukwasara_iMstityUta_oYPa_hAera_EjUkeSana
Mula-Mutha_river	mulA-muWA_naxI
Mula_river	mulA_naxI
Multani_Mal_Modi_College	mulwAnI_mala_moxI_koYleja
Mumbai_CST	mumbaI_sIesatI
Mumbai_Hindi_Vidyapeeth,_Mumbai	mumbaI_hiMxI_vixyApITa,_mumbaI
Mumbai_Matinee	mumbaI_mawinI
Mumbai_Salsa	mumbaI_sAlasA
Mumbai_Se_Aaya_Mera_Dost	mumbaI_se_AyA_merA_xoswa
Mumbai_Xpress	mumbaI_eksa_presa
Mummy_Ji	mammI_jI
Mundeswari_river	mUnxeSavarI_naxI
Munna_Bhai_M.B.B.S	munnA_BAI_ema.bI.bI.esa
Munneru_river	munnerU_naxI
Munshi_Ram_Government_College	muMSI_rAma_gavarnameMta_koYleja
Muqaddar_Ka_Sikandar	mukaxxara_kA_sikanxara
Muri_Express	murI_eksapresa
Murli_Deora	muralI_dorA
Murlidhar_Chandrakant_Bhandare	muralIXara_canxrakAnwa_BaNdAre
Musi_river	musI_naxI
Muslim_calendar	musalamAnoM_kA_kEleMdara
Mussoorie_Express	mussUrI_eksapresa
Mutha_river	muWA_naxI
My_Brother_Nikhil	mAI_broTera_niKila
My_Friend_Ganesha	mAI_PreMda_gaNeSA
My_Love	mAI_lava
My_Name_Is_Anthony_Gonsalves	mAI_nema_isa_anWonI_goMsAlvesa
My_Name_Is_Khan	mAI_nema_isa_KAna
My_Story	mAI_storI
Mysore_University,	mEsUra_yunivarsitI
Mysore_Vishvidyalya,	mEsUra_viSvavixyAlaya
N._Gopalaswami_Ayyangar	ena._gopAlA_svAmI_ayyafgAra
N._Rangaswamy	ena._rafgAsvAmI
N._Sanjiva_Reddy	ena._saFjIvA_reddI
NALSAR_University_of_Law,_Hyderabad	ena.E.ela.esa.E.Ara._yunivarsitI_oYPa_lA/enaEelaesaEAra_yunivarsitI_oYPa_lA/ena_E_ela_esa_E_Ara_yunivarsitI_oYPa_lA
NALSAR_Vishvidyalya_of_Law,_Hyderabad	ena.E.ela.esa.E.Ara._viSvavixyAlaya_oYPa_lA/enaEelaesaEAra_viSvavixyAlaya_oYPa_lA/ena_E_ela_esa_E_Ara_viSvavixyAlaya_oYPa_lA
NATIONAL_GEOGRAPHICS	neSanala_jIogrAPiksa
NEO_CRICKET	niyo_kriketa
NEPAL_1	nepAla1
NEWS_24	nyUja24
NIT_Jalandhar	enaAItI,_jAlanXara
NJSA_Government_College	ena_je_esa_E_gavarnameMta_koYleja
NMIMS_University,_Mumbai	ena.EYma.AI.ema.esa._yunivarsitI,_mumbaI/enaEYmaAIemaesa_yunivarsitI,_mumbaI/ena_EYma_AI_ema_esa_yunivarsitI,_mumbaI
NMIMS_Vishvidyalya,_Mumbai	ena_EYma_AI_ema_esa_viSvavixyAlaya,_mumbaI
NTR_University_of_Health_Sciences,_Vijayawada	ena.tI.Ara._yunivarsitI_oYPa_healaWa_sAIsa/ena_tI_Ara_yunivarsitI_oYPa_healaWa_sAIsa/enatIAra_yunivarsitI_oYPa_healaWa_sAIsa
NTR_Vishvidyalya_of_Health_Sciences,_Vijayawada	ena.tI.Ara._viSvavixyAlaya_oYPa_healaWa_sAIsa/ena_tI_Ara_viSvavixyAlaya_oYPa_healaWa_sAIsa/enatIAra_viSvavixyAlaya_oYPa_healaWa_sAIsa
N_Gopalaswamy_Ayyangar	ena_gopAlA_svAmI_ayyafgAra
Na_Tum_Jano_Na_Hum	na_wuma_jAno_na_hama
Naach_Govinda_Naach	nAca_goviMxA_nAca
Naach_Utha_Sansar	nAca_uTA_saMsAra
Naache_Mayuri	nAce_mayurI
Naag_Mani	nAga_maNi
Naam_Gum_Jaye_Ga	nAma_gama_jAye_gA
Naam_Kya_Hai	nAma_kyA_hE
Naam_O_Nishan	nAma_o_niSAna
Nachnewale_Gaanewale	nAcanevAle_gAnevAle
Nadeen_shraven	naxIna_SravaNa
Nadiya_Ke_Paar	naxiyA_ke_pAra
Nafrat_Ki_Aandhi	naParawa_kI_AnXI
Nag_river	nAga_naxI
Nagaland_Rural_Bank	nAgAlEMda_rurala_bEMka
Nagaland_University,Nagaland	nAgAlEMda_yunivarsitI,nAgAlEMda
Nagaland_Vishvidyalya,Nagaland	nAgAlEMda_viSvavixyAlaya,nAgAlEMda
Nagarjuna_Express	nAgArjuna_eksapresa
Nagavalli_river	nAgAvallI_naxI
Nagin_Aur_Nagina	nAgina_Ora_nagInA
Nai_Roshni	naI_rOSanI
Nai_Umar_Ki_Nai_Fasal	naI_umra_kI_naI_Pasala
Nainital_Express	nEnIwAla_eksapresa
Naka_Bandi	nAkA_banxI
Nakli_Nawab	nakalI_navAba
Nalanda_Open_University,_Patna	nAlanxA_opana_yunivarsitI
Nalanda_Open_Vishvidyalya,_Patna	nAlanxA_opana_viSvavixyAlaya
Nalganga_river	nalagafgA_naxI
Namak_Halal	namaka_halAla
Namak_Haram	namaka_harama
Namarta_shirodkar	namarwA_Sirodakara
Namaste_Ji	namaswe_jI
Namo_Narain_Meena	namo_nArEna_mInA
Nana_patekar	nAnA_pAtekara
Nanak_Naam_Chardi_Kalla	nAnaka_nAma_cadaxI_kalA
Nancy_College_of_Education	nEnasI_koYleja_oYPa_EjUkeSana
Nand_Kishore	nanxa_kiSora
Nanda_devi	nanxA_xevI
Nandi_Express	nanxI_eksapresa
Nandigram_Express	nanxIgrAma_eksapresa
Nangal_daam	nafgala_dEma
Nanhe_Jaisalmer	nanhe_jEsalamera
Nankana_Sahib	nanakAnA_sAhiba
Narahar_Vishnu_Gadgil	narahara_viRNu_gaxagila
Naram_Garam	narma_garma
Naranbhai_Rathwa	nAraNaBAI_rATavA
Narayanadri_Express	nArAyanAxarI_eksapresa
Narendra_Modi	nareMxra_moxI
Nargis_dut	nargisa_xawwa
Narinder_Nath_Vohra	nariMxara_nAWa_voharA
Narinder_chanacel	nariMxara_caFcala
Narmada_Express	narmaxA_eksapresa
Narmada_Malwa_Gramin_Bank	narmaxA_mAlavA_grAmINa_bEMka
Narmada_river	narmaxA_naxI
Naseeruddin_Shah	nasIruxxIna_SAha
National_Capital_Territory_of_Delhi	neSanala_kEpitala_terrItarI_oYPa_delhI
National_Centre_for_Biological_Sciences,_Bengaluru	neSanala_seMtara_PoYra_bAolojIkala_sAIsa
National_College,_Bhikhi	neSanala_koYleja,_BIKI
National_College_for_Girls	neSanala_koYleja_PoYra_garlsa
National_College_of_Physical_Education	neSanala_koYleja_oYPa_PIjikala_EjUkeSana
National_Dental_College_&_Hospital	neSanala_deMtala_koYleja_eMda_hoYspitala
National_Institute_of_Design_Bhopal,_Bhopal	neSanala_iMstityUta_oYPa_dijAIna_BopAla
National_Institute_of_Fashion_Technology,_Bengaluru	neSanala_iMstityUta_oYPa_PESana_tEkanolojI
National_Institute_of_Fashion_Technology,_Delhi	neSanala_iMstityUta_oYPa_PESana_tEkanolojI
National_Institute_of_Fashion_Technology,_Hyderabad	neSanala_iMstityUta_oYPa_PESana_tEkanolojI
National_Institute_of_Fashion_Technology,_Kolkata	neSanala_iMsatItUyata_oYPa_PESana_tEkanolojI,_kolakAwA
National_Institute_of_Fashion_Technology,_Patna	neSanala_iMstityUta_oYPa_PESana_tEkanolojI
National_Institute_of_Management,_Mumbai	neSanala_iMstityUta_oYPa_mEnejameMta,_mumbaI
National_Institute_of_Mental_Health_and_Neuro_Sciences,_Bengaluru	neSanala_iMstityUta_oYPa_meMtala_healaWa_eMda_nyUro_sAIsa
National_Institute_of_Nursing_Education	neSanala_iMstityUta_oYPa_narsiMga_EjUkeSana
National_Institute_of_Pharmaceutical_Education_&_Research,_Hajipur	neSanala_iMstityUta_oYPa_Parmasuwikala_EjUkeSana_eMda_researca
National_Institute_of_Technology,_Agartala	neSanala_iMsatItUyata_oYPa_tEkanolojI,_agarawalA
National_Institute_of_Technology,_Calicut	neSanala_iMstityUta_oYPa_tEkanolojI
National_Institute_of_Technology,_Durgapur	neSanala_iMsatItUyata_oYPa_tEkanolojI,_xurgApura
National_Institute_of_Technology,_Hamirpur	neSanala_iMstityUta_oYPa_tEkanolojI
National_Institute_of_Technology,_Jamshedpur	neSanala_iMstityUta_oYPa_tEkanolojI
National_Institute_of_Technology,_Kurukshetra	neSanala_iMstityUta_oYPa_tEkanolojI
National_Institute_of_Technology,_Patna	neSanala_iMstityUta_oYPa_tEkanolojI
National_Institute_of_Technology,_Raipur	neSanala_iMstityUta_oYPa_tEkanolojI
National_Institute_of_Technology,_Rourkela	neSanala_iMstityUta_oYPa_tEkanolojI,_rOrkelA
National_Institute_of_Technology,_Silchar	neSanala_iMstityUta_oYPa_tEkanolojI
National_Institute_of_Technology,_Srinagar	neSanala_iMstityUta_oYPa_tEkanolojI
National_Institute_of_Technology,_Thiruchirapalli	neSanala_iMstityUta_oYPa_tEkanolojI,_wirucirApallI
National_Institute_of_Technology,_Warangal	neSanala_iMstityUta_oYPa_tEkanolojI
National_Institute_of_Technology_Karnataka,_Surathkal	neSanala_iMstityUta_oYPa_tEkanolojI_karnAtaka
National_Institute_of_fashion_Technology,_Mumbai	neSanala_iMstityUta_oYPa_PESana_tEkanolojI,_mumbaI
National_Law_Institute_University,_Bhopal	neSanala_lA_iMstityUta_yunivarsitI
National_Law_Institute_Vishvidyalya,_Bhopal	neSanala_lA_iMstityUta_viSvavixyAlaya
National_Law_School_of_India_University,_Bengaluru	neSanala_lA_skUla_oYPa_iMdiyA_yunivarsitI,_beMgaluru
National_Law_School_of_India_Vishvidyalya,_Bengaluru	neSanala_lA_skUla_oYPa_iMdiyA_viSvavixyAlaya,_beMgaluru
National_Law_University,_Jodhpur,_Jodhpur	neSanala_lA_viSvavixyAlaya,_joXapura,_joXapura/neSanala_lA_yunivarsitI,_joXapura,_joXapura
National_Law_University-Orissa,_Cuttack	neSanala_lA_yunivarsitI-udIsA,_kataka
National_Law_Vishvidyalya-Orissa,_Cuttack	neSanala_lA_viSvavixyAlaya-udIsA,_kataka
National_Stock_Exchange	neSanala_stoYka_eksaceMja
National_Stock_Exchange_(NSE)	neSanala_stoYka_eksaceMja(enaesai)
Nationalized_Banks	neSanalaijeda_bEMka
Nau_Do_Gyarah	nO_xo_gyAraha
Nauchandi_Express	nOcanxI_eksapresa
Naughty_Boy_And_Loveguru	nOGtI_boYya_eMda_lavaguru
Naukar_Biwi_Ka	nOkara_bIvI_kA
Nausherwan_E_Adil	nOSeravAM_e_Axila
Nautilus_machine	nAtilasa_maSIna
Naveen_Patnaik	navIna_patanAyaka
Navi_Mumbai	navI_mumbaI
Navjivan_Express	navajIvana_eksapresa
Navrang_Chundadi	navarafga_cunxadI
Navyana_Express	nAvyAnA_eksapresa
Navyug_Express	navayuga_eksapresa
Naya_Andaz	nayA_anxAja
Naya_Daur	nayA_xOra
Naya_Nasha	nayA_naSA
Naya_Raasta	nayA_rAswA
Nayak_The_Real_Hero	nAyaka
Nayee_Padosan	nayI_padosana
Nazar_Ke_Samne	najara_ke_sAmane
Nazarein_Milane_Wali	najareM_milAne_vAlI
Neal_n_Nikki	nAla_ena_nikkI
Neel_Kamal	nIla_kamala
Neela_Aakash	nIlA_AkASa
Neelachal_Express	nIlAcala_eksapresa
Neelachal_Gramya_Bank	nIlAcala_grAmya_bEMka
Neelam_Sanjiva_Reddy	nIlama_saFjIvA_reddI
Neena_Gupta	nInA_gupwA
Neend_Hamari_Khwab_Tumhare	nIMxa_hamArI_KvAba_wumhAre
Neha_dupiah	nehA_xupiyA
Nehle_Pe_Dehla	nahale_pe_xehalA
Nehru_Memorial_Government_College	neharu_memoriala_gavarnameMta_koYleja
Nehru_Nagar	neharU_nagara
Neiphiu_Rio	niPiU_rAva
Nellai_Express	nellAI_eksapresa
Neolithic_Age	navapARANa_yuga
Netaji_Subhas_Chandra_Bose	newAjI_suBARa_canxra_bosa
Netaji_Subhas_National_Institute_of_sports	newAjI_suBAsa_neSanala_iMstityUta_oYPa_sportsa
Netaji_Subhas_Open_University,_Kolkata	newAjI_suBARa_opana_viSvavixyAlaya,_kolakAwA/newAjI_suBARa_opana_yunivarsitI,_kolakAwA
Netravati_Express	newravawI_eksapresa
Netravati_Express_cum_Fast_Passenger	newravawI_eksapresa_kama_PAsta_pEseMjera
Netravati_river	newrAvawI_naxI
Neur_river	nUra_naxI
New_Britain	neyu_britana
New_Guntur	nyU_guNtUra
New_York	nyU_yorka/nyUyArka
New_York_City	nyUyArka_Sahara
New_Zealand	nyUjIlEMda
New_bongaigaon	nyU_bonagaIgAzva
New_jalpaiguri	nyU_jalapAIgurI
Nicaraguan_capital	nikarAguA_kI_rAjaXAnI
Nigehbaan_The_Third_Eye	nigehabAna
Nigerian_capital	nAIjIriyA_kI_rAjaXAnI
Night_In_London	nAIta_ina_lanxana
Night_Queen_Express	nAIta_kyUina_eksapresa
Nightingale_Nursing_Institute	nAItainagala_narsiMga_iMstityUta
Nikhil_Kumar	niKila_kumAra
Nil_nitin_mukesh	nIla_nIwina_mukeSa
Nilamber_Pitamber_University,_Medininagar	nIlAmbara_pIwAmbara_yunivarsitI
Nilamber_Pitamber_Vishvidyalya,_Medininagar	nIlAmbara_pIwAmbara_viSvavixyAlaya
Nilambur_Cooperative_Urban_Bank	nIlAmbura_kooparetIva_urbana_bEMka
Nilgiri_Express	nilagirI_eksapresa
Nira_river	nirA_naxI
Nirma_University_of_Science_&_Technology,_Ahmedabad	niramA_yunivarsitI_oYPa_sAIsa_eMda_tEkanolojI
Nirma_Vishvidyalya_of_Science_&_Technology,_Ahmedabad	niramA_viSvavixyAlaya_oYPa_sAIsa_eMda_tEkanolojI
Nirmal_Mukarji	nirmala_muKarjI
Nirmal_pandey	nirmala_pANde
Nisrudeen_shah	nisruxIna_SAha
Nitin_Gadkari	niwina_gadakarI
Nitin_Mukesh	nIwina_mukeSa
Nitish_Kumar	niwISa_kumAra
Nitu_singh	nIwU_siMha
No_Entry	no_eMtrI
No_Smoking	no_smokiMga
Noa_Dihing_river	noyA_xIhiMga_naxI
Nobel_Prize	nobala_puraskAra
Noor_Jahan	nUra_jahAz
Noorul_Islam_University,_Kumarakovil,_Kanyakumari	nUrula_islAma_viSvavixyAlaya,_kumArAkovila,_kanyAkumArI/nUrula_islAma_yunivarsitI,_kumArAkovila,_kanyAkumArI
North_America	uwwarI_amarIkA
North_American	uwwarI_amarIkI
North_American_sales	uwwara_amarIkI_xvArA_bikrI
North_Bank_Express	norWa_bEMka_eksapresa
North_Bengal_Express	norWa_bafgAla_eksapresa
North_Bihar_Express	norWa_bihAra_eksapresa
North_Carolina	uwwarI_kerolAinA
North_Dravidian	uwwara_xravidIya
North_East_Express	norWa_Ista_eksapresa
North_Eastern_Hill_University,_Shillong	norWa_Istana_hila_yunivarsitI,_SilloMga
North_Eastern_Hill_Vishvidyalya,_Shillong	norWa_Istana_hila_viSvavixyAlaya,_SilloMga
North_Maharashtra_University,_Jalgaon	norWa_mahArARtra_yunivarsitI,_jalagAzva
North_Maharashtra_Vishvidyalya,_Jalgaon	norWa_mahArARtra_viSvavixyAlaya,_jalagAzva
North_Malabar_Gramin_Bank	norWa_mAlAbAra_grAmINa_bEMka
North_Orissa_University,_Baripada	norWa_udIsA_yunivarsitI,_bArIpaxA
North_Orissa_Vishvidyalya,_Baripada	norWa_udIsA_viSvavixyAlaya,_bArIpaxA
North_West_Institute_of_Engineering_and_Technology	norWa_vesta_iMstityUta_oYPa_iMjIniriMga_eMda_tEkanolojI
Nursing_Colleges_in_Punjab	narsiMga_koYlejasa_ina_paFjAba
Nusrat_fathe_ali_khan	nusarawa_Paweha_alI_KAna
Nyay_Anyay	nyAya_anyAya
O.P_Jindal_Global_University,_Sonipat	o.pI_jiMxala_globala_yunivarsitI
O.P_Jindal_Global_Vishvidyalya,_Sonipat	o.pI._jiMxala_globala_viSvavixyAlaya/o_pI_jiMxala_globala_viSvavixyAlaya
O_Meri_Mehbooba	o_merI_mahabUbA
O_Tera_Kya_Kehna	o_werA_kyA_kahanA
Oh_Darling_Yeh_Hai_India	oha_dArliMga_yaha_hE_iMdiyA
Okram_Ibobi_Singh	okarAma_ibobI_siMha
Om_Jai_Jagdesh	oma_jaya_jagaxISa
Om_Parkash_Memorial_Institute_of_Education	oma_prakASa_memoriala_iMstityUta_oYPa_EjUkeSana
Om_Prakash_Malhotra	oma_prakASa_malhowrA
Om_Prakash_Verma	oma_prakASa_varmA
Om_Shanti_Om	oma_SAnwi_oma
Om_Shivpuri	oma_SivapurI
Om_The_Ultimate_Power	oma
Om_nath	oma_nAWa
Om_parkash	oma_parakASa
Om_puri	oma_pUrI
One_2_Ka_4	vana_2_kA_4
One_Fine_Monday	vana_PAIna_moMde
One_Two_Three	vana_tU_WrI
Oonch_Neech_Beech	uFca_nIca_bIca
Oonche_Log	UFce_loga
Opera_House	operA_hAusa
Orange_City_Express	oraFja_sitI_eksapresa
Organic_Materials_Review_Institute	jEvika_paxArWa_samIkRA_saMsWAna
Oriental_Bank_of_Commerce	orieMtala_bEMka_oYPa_kommersa
Orissa_Express	udIsA_eksapresa
Orissa_University_of_Agriculture_and_Technology,Bhubaneswar	udIsA_yunivarsitI_oYPa_EgarIkalacarala_eMda_tEkanolojI,BubaneSvara
Orissa_Vishvidyalya_of_Agriculture_and_Technology,Bhubaneswar	udIsA_viSvavixyAlaya_oYPa_EgarIkalacarala_eMda_tEkanolojI,BubaneSvara
Oscar_Fernandes	oYskara_ParanEnadIsa
Oshiwara_river	oSivArA_naxI
Osmania_University,_Hyderabad	osmAniyA_yunivarsitI
Osmania_Vishvidyalya,_Hyderabad	osmAniyA_viSvavixyAlaya
Ottapalam_Co-op._Urban_Bank	owwApalama_ko-oparetIva_urbana_bEMka
Out_Of_Control	Auta_oYPa_kaNtrola
Overnight_Express	ovara_nAIta_eksapresa
Oye_Lucky_Lucky_Oye	oye_lakkI_lakkI_oye
P.A._Sangma	pI._e._safgamA
P.R._Kyndiah	pI._Ara._kyndiyA
P._Chidambaram	pI._cixambarama
P._V._Narasimha_Rao	pI._vI._narasimhA_rAva
PDPM_Indian_Institute_of_Information_Technology_Design_&_Manufacturing,_Jabalpur	pIdIpIema_iMdiyana_iMstityUta_oYPa_inaPoYrameSana_tEkanolojI_dIjAina_eMda_mEniPEkacariMga,_jabalapura
PGI_Chandigarh	pI_jI_AI_caNdIgaDa
PIET_Patiala	pIAIItI_patiyAlA
PTC_CHAK_DE	pItIsI_caka_xe
PTC_NEWS	pItIsI_nyUja
PTC_PUNJABI	pItIsI_paFjAbI
PUNJABI_HITS	paFjAbI_hitsa
PUNJABI_PLUS	paFjAbI_plasa
P_TV	pI_tIvI
Paap_Ki_Duniya	pApa_kI_xuniyA
Paap_Ki_Sazaa	pApa_kI_sajA
Paapi_Devta	pApI_xevawA
Padma_river	paxmA_naxI
Padmavati_Express	paxmAvawI_eksapresa
Page_3	peja_3
Pagla_Kahin_Ka	pagalA_kahIM_kA
Pagladiya_river	paglAxiyA_naxI
Pahuj_river	pahuja_naxI
Painter_Babu	peMtara_bAbu
Paisa_Vasool	pEsA_vasUla
Pal_Pal_Dil_Ke_Ssaat	pala_pala_xila_ke_sAWa
Pal_Singh	pAla_siMha
Pal_Singh_Yadav	pAla_siMha_yAxava
Palace_on_Wheels	pElasa_ona_vhIlsa
Palamau_Express	palAmU_eksapresa
Palar_river	pAlara_naxI
Paleru_river	palerU_naxI
Paley_Khan	pAle_KAna
Pallavan_Express	pallavana_eksapresa
Pallavan_Grama_Bank	pallavana_grAmINa_bEMka
Palnadu_Express	palnAdU_eksapresa
Pamba_river	pambA_naxI
Panama_City	panAmA_Sahara
Panamanian_capital	panAmA_kI_rAjaXAnI
Panch_Valley_Passenger	paFca_vElI_pEseMjera
Panchvati_Express	paFcavatI_eksapresa
Pandit_Chetan_Dev_Government_College_of_Education	paNdiwa_cewana_xeva_gavarnameMta_koYleja_oYPa_EjUkeSana
Pandit_Jagat_Ram_Government_Polytechnic_Institute	paNdiwa_jagawa_rAma_gavarnameMta_polItEkanika_iMstityUta
Pandit_Ravishankar_Shukla_University,_Raipur	paNdiwa_raviSafkara_Sukla_yunivarsitI
Pandit_Ravishankar_Shukla_Vishvidyalya,_Raipur	paNdiwa_raviSafkara_Sukla_viSvavixyAlaya
Pandit_Sundarlal_Sharma_University,_Bilaspur	paNdiwa_sunxaralAla_SarmA_yunivarsitI
Pandit_Sundarlal_Sharma_Vishvidyalya,_Bilaspur	paNdiwa_sunxaralAla_SarmA_viSvavixyAlaya
Pandyan_Express	paxyAna_eksapresa
Pandyan_Grama_Bank	panxyAz_grAmINa_bEMka
Panga_Naa_Lo	pafgA_nA_lo
Pangaa_Gang	pafgA_gEMga
Panjab_University,_Chandigarh	paFjAba_yunivarsitI
Panjab_Vishvidyalya,_Chandigarh	paFjAba_viSvavixyAlaya
Panjabrao_Deshmukh_Agriculture_University,_Akola	paFjAbarAva_xeSamuKa_EgarIkalacarala_yunivarsitI,_akolA
Panjabrao_Deshmukh_Agriculture_Vishvidyalya,_Akola	paFjAbarAva_xeSamuKa_EgarIkalacarala_viSvavixyAlaya,_akolA
Panjnad_river	paFjnaxa_naxI
Pankaj_Kapoor	pafkaja_kapUra
Pankaj_udas	pafkaja_uxAsa
Panzara_river	paFjArA_naxI
Papa_Kehte_Hain	pApA_kahawe_hEM
Papa_the_Great	pApA_xA_greta
Papi_Gudia	pApI_gudiyA
Papua_New_Guinea	papuA_nyU_guinea
Param_pujaya	parama_pUjya
Parambikulam_river	paramabIkulama_naxI
Paramveer_Chakra	paramavIra_cakra
Parasnath_Express	pArasanAWa_eksapresa
Paraya_Dhan	parAyA_Xana
Parayaa_Ghar	parAyA_Gara
Parbati_river	pArabawI_naxI
Pardesi_Babu	paraxesI_bAbu
Parkash_Singh_Badal	prakASa_siMha_bAxala/prakASa_siMha_baxala
Parki_Thapan	pArki_WApana
Parmeet_singh	paramIwa_siMha_seTI
Parsuram_Express	paraSurAma_eksapresa
Partap_College_of_Education	prawApa_koYleja_oYPa_EjUkeSana
Partap_Sharma	prawApa_SarmA
Parul_School_of_Nursing	pArula_skUla_oYPa_narsiMga
Parvatiya_Gramin_Bank	parvawIya_grAmINa_bEMka
Parveen_boby	paravIna_bobI
Paschim_Banga_Gramin_Bank	paScima_bafgA_grAmINa_bEMka
Pashchim_Express	paScima_eksapresa
Pashchim_Parcel_Express	paScima_pArsala_eksapresa
Pataal_Bhairavi	pAwAla_BEravI
Patalganga_river	pAwAlagafgA_naxI
Pataliputra_Express	pAtalipuwra_eksapresa
Patalkot_Express	pAwAlakota_eksapresa
Patel_Memorial_National_College	patela_memoriala_neSanala_koYleja
Paterson's_algorithm	pItarasana_elgoriWma
Pathankot_College_of_Education	paTAnakota_koYleja_oYPa_EjUkeSana
Pathankot_Express	paTAnakota_eksapresa
Pathar_Ke_Insan	pawWara_ke_insAna
Pathar_Ke_Phool	pawWara_ke_PUla
Pathar_Ke_Sanam	pawWara_ke_sanama
Pathreela_Raasta	paWarIlA_rAswA
Pati_Parmeshwar	pawi_parameSvara
Pati_Patni	pawi_pawnI
Pati_Patni_Aur_Tawaif	pawi_pawnI_Ora_wAvEPa
Patiyala_College_of_education	patiyAlAkoYleja_oYPa_EjUkeSana
Patna_Sahib	patanA_sAhiba
Patna_University,_Patna	patanA_yunivarsitI
Patna_Vishvidyalya,_Patna	patanA_viSvavixyAlaya
Patthar_Aur_Payal	pawWara_Ora_pAyala
Patthar_Ke_Khwab	pawWara_ke_KvAba
Patthar_Ke_Phool	pawWara_ke_PUla
Patthar_Ke_Sanam	pawWara_ke_sanama
Pattom_Thanu_Pillai	pawwoM_WAnu_pillaI
Pavna_river	pavanA_naxI
Pawan_Express	pavana_eksapresa
Pawan_Kumar_Bansal	pavana_kumAra_baMsala
Pawan_Kumar_Chamling	pavana_kumAra_cAmaliMga
Payal_Ki_Jhankaar	pAyala_kI_JafkAra
Payaswini_river	payAsavinI_naxI
Paying_Guest	payiMga_gesta
Pb._Govt._Dental_College_&_Hospital	paFjAba_gavarnameMta_deMtala_koYleja_eMda_hoYspitala
Pearl_City_Express	pArla_sitI_eksapresa
Peechha_Karro	pICA_karo
Pehla_Nasha	pahalA_naSA
Pehla_Pehla_Pyar	pahalA_pahalA_pyAra
Pehli_Jhalak	pahalI_Jalaka
Pehli_Mohabbat	pahalI_mohabbawa
Pehli_Nazar	pahalI_najara
Pehli_Nazar_Ka_Pehla_Pyar	pahalI_najara_kA_pahalA_pyAra
Pehli_Nazar_Mein	pahalI_najara_meM
Pench_river	peMca_naxI
Penganga_river	penagafgA_naxI
Penner_river	peMnara_naxI
Pentagon_briefing	paFcaBuja_vivaraNa_xenA
Pentagon_employee	amarIkI_rakRa_viBAga_karmacArI
Periyar_Maniammai_University,_Vallam,_Thanjavur	pariyAra_maniMmE_viSvavixyAlaya,_vallama,_TaFjavura/pariyAra_maniMmE_yunivarsitI,_vallama,_TaFjavura
Periyar_University,_Salem	pariyAra_viSvavixyAlaya,_salema/pariyAra_yunivarsitI,_salema
Periyar_river	periyAra_naxI
Persian_cat	PArasI_billI
Peterson's_algorithm	pItarasana_elgoriWma
Phaansi_Ke_Baad	PAMsI_ke_bAxa
Phande_Baaz	Panxe_bAja
Phir_Bhi	Pira_BI
Phir_Bhi_Dil_Hai_Hindustani	Pira_BI_xila_hE_hiMxuswAnI
Phir_Hera_Pheri	Pira_herA_PerI
Phir_Kab_Milogi	Pira_kaba_milogI
Phir_Kabhi	Pira_kaBI
Phir_Milenge	Pira_mileMge
Phir_Subah_Hogi	Pira_subaha_hogI
Phir_Teri_Kahani_Yaad_Ayee	Pira_werI_kahAnI_yAxa_AI
Phir_Teri_Yaad_Aayi	Pira_werI_yAxa_AI
Phir_Wahi_Dil_Laya_Hoon	Pira_vahI_xila_lAyA_hUz
Phir_Wahi_Raat	Pira_vahI_rAwa
Phoenix_Nursing_Institute	Poiniksa_narsiMga_iMstityUta
Phool_Aur_Angaar	PUla_Ora_afgAra
Phool_Aur_Kaante	PUla_Ora_kANte
Phool_Aur_Pathor	PUla_Ora_Pathr
Phool_Bane_Angarey	PUla_bane_afgAre
Pighalta_Aasman	piGalawA_AsamAna
Pinakini_Express	pinAkinI_eksapresa
Pind_Di_Kudi	piMda_xI_kudI
Pine_Grove_College_of_Education	pine_grova_koYleja_oYPa_EjUkeSana
Pink_City_Express	piMka_sitI_eksapresa
