#Eng_Wrds	
#Structure_of_the_file	
#This	file
ABO_antibodies	rakwavargIya_roga-prawikAraka
not_do_a_hand's_turn	hAWa_para_hAWa_Xare_rah_kara
not_do_anything_by_halves	aXUrA_kAma_nahIM_kara
not_dream_of	ke_bAre_meM_svapna_meM_BI_nahIM_soca
not_exactly	bilkula_nahIM/vAswava_meM_nahIM
not_far_all_the_tea_in_china	kuCa_BI_ho_jAe
not_feel_himself	wabIyawa_TIka_nahIM_ho
not_feel_quite_up_to_the_mark	svasWa_mahasUsa_nahIM_kara
not_feel_up_to_the_mark	acCA_mahasUsa_nahIM_kara
not_fluently	ruka-ruka_kara/savirAmawaH/virAmawaH
not_for_a_minute	kiMciwa_BI_nahIM
not_for_a_moment	kiMciwa_BI_nahIM
not_for_all_the_world	kisI_BI_kimawa_para_nahIM
not_for_anything	kisI_BI_kImawa_para_nahIM
not_for_love_or_money	kisI_BI_kImawa_para_nahIM
not_for_one_minute	kiMciwa_BI_nahIM
not_for_one_moment	kiMciwa_BI_nahIM
not_for_the_world	kisI_BI_kimawa_para_nahIM
not_get_a_wink_of_sleep	WodA_BI_nahIM_so_pA
not_get_to_first_base	SuruAwa_meM_hI_asaPala_ho/acCI_SurUAwa_na_kara_pA
not_give_a_fig	WodI_BI_paravAha_nahIM_kara
not_give_a_fig_for	WodI_BI_paravAha_nahIM_kara
not_give_a_fuck	WodI_BI_paravAha_nahIM_ho
not_give_a_hang	WodI_BI_paravAha_nahI_kara
not_give_a_hoot	WodI_BI_paravAha_nahIM_ho
not_give_a_toss	paravAha_na_kara
not_give_damn	WodI_BI_paravAha_nahI_ho
not_give_two_hoots	WodI_BI_paravAha_nahIM_ho
not_give_twopence	kuCa_BI_paravAha_nahIM_kara
not_go_amiss	galawa_nahIM_ho
not_grow_on_trees	peda_para_nahIM_uga
not_grow_on_tres	peda_para_nahIM_ugawe
not_half	bahuwa_jyAxA
not_half_as	bahuwa_kama
not_harm_a_fly	svaBAva_se_bahuwa_sajjana_hE
not_have_a_bean	eka_cavannI_BI_nahIM_ho
not_have_a_cat_in_hell's_chance_of	kA_koI_avasara_nahIM
not_have_a_clue	bevakUPa_ho/kuCa_nahIM_jAna
not_have_a_dog's_chance	rawwI_Bara_BI_mOkA_nahIM_ho
not_have_a_good_word_to_say_for	kA_pakRa_nahIM_le
not_have_a_hope	WodI_BI_ASA_nahIM_ho
not_have_a_hope_in_hell	WodI_BI_ASA_nahIM_ho
not_have_a_leg_to_stand_on	kaWana_kA_samarWana_na_kara_pA
not_have_a_snowball's_chance_in_hell	rawwI_Bara_BI_mOkA_na_ho
not_have_a_snowball_in_hell's_chance	rawwI_Bara_BI_mOkA_nahIM_ho
not_have_a_wink_of_sleep	WodA_BI_nahIM_so
not_have_an_earthly	WodA_BI_mOkA_nahIM_ho/WodI_BI_ASA_nahIM_ho/koI_BI_vicAra_nahIM_ho/kuCa_BI_nahIM_janawA_ho
not_have_the_faintest	kuCa_nahIM_pawA_hE
not_have_the_faintest_idea	kuCa_nahIM_pawA_hE
not_have_the_first_idea	ekaxama_nahIM_jAna
not_have_the_foggiest	kuCa_nahIM_mAluma_hE
not_have_the_foggiest_idea	kuCa_BI_nahIM_pawA_hE
not_having_any	sunane_ko_wEyAra_nahIM_ho
not_hold_a_candle_to	se_koI_wulanA_nahIM_ho
not_hurt_a_fly	svaBAva_se_bahuwa_sajjana_hE
not_in_a_hundred_years	iwane_sAloM_meM_kaBI_nahIM
not_in_a_million_years	kaBI_nahIM
not_in_any_hurry	anicCuka/jalxI_meM_nahIM
not_in_the_least	WodA_BI_nahIM
not_in_the_slightest	wanika_BI_nahIM
not_just_a_pretty_face	kevala_sunxara_hI_nahIM
not_just_yet	aba_isa_samaya_nahIM
not_know_any_better	acCA_vyavahAra_karanA_nahIM_jAna
not_know_the_meaning_of_the_word	isa_SAbxa_kA_mawalaba_BI_nahIM_jAna
not_know_what_hit	hErAna_hUz_kI_kEse_praBAviwa_kara
not_know_where_way_to_look	bahuwa_lajjA_mahasUsa_kara
not_know_which_way_to_look	bahuwa_lajjA_mahasUsa_kara
not_least	KAsa_karake
not_look_back	kaBI_pICe_mudakara_nahIM_xeKa
not_look_good	acCA_nahIM_xiKa
not_lose_sleep	bahuwa_jyAxA_ciMwA_nahIM_kara
not_mince_words	muzha_para_kaha
not_miss_a_trick	bahuwa_sacewa_ho/suavasara_ko_nahIM_jAne_xe
not_miss_much	beKabara_nahIM_raha
not_much_cop	kuCa_KAsa_nahIM
not_much_good_at	meM_bahuwa_acCA_nahIM
not_much_more_than	kevala
not_much_of_a	bahuwa_acCA_nahIM
not_much_to_look_at	xiKane_meM_iwanA_AkarRaka_nahIM
not_nearly	nahIM
not_on_any_account	haragija_nahIM/kaxApi_nahIM/kisI_BI_hAlawa_meM_nahIM
not_on_your_life	avaSya_nahIM
not_one_little_bit	rawwI_Bara_BI_nahIM
not_only	na_sirPa
not_only...also	na_kevala...balki_BI
not_only...but	nA_kevala_balki
not_only...but_also	nA_kevala...balki...BI
not_proven	apramANiwa_PEsalA
not_put_it_past	soca_BI_nahIM_saka
not_quite	lagaBaga/pUrI_waraha_se_nahIM
not_quite_right_in_the_head	sanakI
not_quite_the_done_thing	samAja_xvArA_svIkqwa_nahIM
not_right_in_the_head	sanakI
not_say_boo_to_a_goose	bahuwa_hI_SarmIlA
not_say_boo_to_anyone	bahuwa_hI_SarmIlA
not_see_hide_nor_hair_of	nahI_xeKa
not_see_the_wood_for_the_trees	peda_xeKanA_vana_nahIM_xeKanA
not_seem_himself	maswiRka_TikAne_nahIM_ho
not_sleep_a_wink	WodA_BI_nahIM_so
not_so_much_as	iwanA_nahIM_jiwanA
not_spare_oneself	kadI_mehanawa_kara
not_stand_an_earthly	WodA_BI_mOkA_nahIM_ho/WodI_BI_ASA_nahIM_ho/koI_BI_vicAra_nahIM_ho
not_suffer_fools_gladly	mUrKoM_se_xUra_raha
not_take_a_blind_bit_of_notice	jarA_BI_XyAna_nahIM_xe
not_that	nA_hI
not_the_only_pebble_on_the_beach	mahawvapUrNa_nahIM_ho
not_to_be_fussed	pasanxa_nahIM_raKa
not_to_be_sneezed_at	mAmUlI_bAwa_nahIM_ho
not_to_be_sniffed_at	mAmUlI_bAwa_nahIM_ho
not_to_have_a_prayer	koI_avasara_nahIM_ho
not_to_mention	isake_awirikwa
not_to_put_too_fine_a_point_on_it	saca_pUCA_jAe_wo
not_to_say	na_kevala_balki
not_to_speak_of	nAma_mAtra_ke_lie
not_to_worry	ciMwA_kI_koI_bAwa_nahIM
not_too_bad	kAPI_acCA
not_turn_a_hair	bilakula_SAnwa_raha/bilkula_SAnwa_raha
not_want_to_know	xilacaspI_nahIM_le
not_worth_a_damn	vyarWa
not_worth_a_red_cent	vyarWa
not_worth_a_straw	vyarWa
not_worth_a_tinker's_cuss	vyarWa
not_worth_the_paper_it's_printed_on	xo_kOdI_kA
not_worth_the_paper_it's_written_on	xo_kOdI_kA
nota_bene	XyAna_xIjie
notary_public	leKya_pramANaka
notational_system	safkewa-cihna
note_down	liKa
notebook_computer	notabuka_safgaNaka
nothing_but	kevala
nothing_but_skin_and_bone	xubalA
nothing_daunted	binA_dare_hue
nothing_doing	kaBI_nahIM
nothing_if_not	bahuwa_hI
nothing_less_than	sarAsara
nothing_like	bilkula_nahIM/ke_jEsA_bilkula_nahIM/nahIM/se_behawara_Ora_kuCa_nahIM
nothing_more_than	kevala
nothing_much	jyAxA_kuCa_nahIM
nothing_much_to_write_home_about	Osawa_xarje_kA
nothing_of_the_kind	bilkula_vEsI_nahIM
nothing_of_the_sort	bilkula_vEsI_nahIM
nothing_short_of	badA
nothing_succeeds_like_success	eka_saPalawA_ke_bAxa_aneka_saPalawAez_milawI_hEM
nothing_to_it	bahuwa_hI_AsAna
nothing_to_write_home_about	Osawa_xarje_kA
nothing_venture,_nothing_gain	binA_joKima_ke_saPalawA_asamBava_hE
nothing_venture,_nothing_win	binA_joKima_ke_saPalawA_asamBava_hE
noughts_and_crosses	natsa_EMda_kraseja
noun_phrase	saFjFAsUcaka_vAkyAMSa
nouveau_riche	kala_kA_navAbA/kala_ke_navAba_jEsA
nouvelle_cuisine	nouvelI_kyUsAina
now_a_days	Ajakala
now_and_again	samaya-samaya_para
now_and_then	samaya-samaya_para
now_for	aba_Age
now_or_never	basa_yahI_samaya_hE
now_that	cUzki_aba
now_then	aba/wo_aba
now_you_are_talking	kyA_bAwA_kahI!
nowhere_in_sight	BaviRya_meM_asamBava
nowhere_near	nahIM
nowhere_to_be_found	pAnA_asamBava
nowhere_to_be_seen	kahIM_BI_nahIM
nuclear_energy	paramANu_urjA
nuclear_family	mUla_parivAra
nuclear_fission	viKaNdana
nuclear_power	paramANu_Sakwi
nuclear_reactor	nABikIya_riektara
nucleic_acid	nyUklIka_amla
nuisance_abatement	upaxrava_kA_upaSamana
null_and_void	amAnya
number_among	SAmila_ho/SAmila_kara
number_crunching	nambara_kraFciMga
number_is_up	samaya_A_gayA_hE
number_of	kaI
number_one	praWama_koti_kA/svayaMa
number_was_up	samaya_A_gayA_WA
nursery_nurse	SiSupAlana_xAI
nursery_rhyme	SiSugIwa/bAlagIwa
nursery_school	SiSu-pATaSAlA
nursery_slopes	kama_DalAnaa
nursing_home	upacAra-gqha
nuts_about	para_PixA/para_lattU
nuts_on	para_PixA/para_lattU
nutty_as_a_fruit_cake	pAgala
oak_ridge_national_laboratory	oka_rija_rARtrIya_prayogaSAlA
oak_tree	SAhabalUwa_vqkRa
object_d'art	kalAwmaka_vaswu
objective_case	karmakAraka/xviwIyA_viBakwi
objet_d'art	kalAwmaka_vaswu
obstacle_race	sabAXa_xOda
obtuse_angle	aXika_koNa
occasional_table	avasarika_meja
occeans_of	bahuwa_sArA
occult_arts	wanwra-manwra
occupational_hazard	vyAvasAyika_joKima
occupational_therapist	vyAvasAyika_cikiwsaka
occupational_therapy	vyAvasAyika_rogApacAra
ocean_trip	samuxrI_yAwrA
oceanic_abyss	samuxrI_KAI
oceanic_whitetip_shark	samuxrI_Svewa_mInapakRI_SArka
odd_job_man	Putakara_kAma_karane_vAlA
odd_jobs	Putakara_kAma
oddly_enough	hErAna_kI_bAwa_hE_kI
odds_and_ends	Putakara_cIj
of_a_kind	bahuwa_sAXAraNa/saxqSa
of_a_lifetime	jIvana_kI_sabase_acCA
of_a_piece_with_sth	se_susafgawa
of_a_sort	bahuwa_sAXAraNa
of_all	hI_ke/saba
of_all_the	iwanI/saba
of_course	avaSya_hI/nissanxeha
of_easy_virtue	vyaBicAriNI
of_late	hAla_meM
of_little_avail	niRPala
of_moment	mahawvapUrNa
of_no_account	bekAra
of_no_avail	niRPala
of_note	mahawvapUrNa
of_old	bahuwa_pahale_se/pahale_ke
of_repute	viKyAwa
of_right	kAnUnI_aXikAra_se
of_service	maxaxagAra
of_sorts	bahuwa_sAXAraNa
of_tender_age	kaccI_umra_kA
of_that_ilk	usI_prakAra_ke
of_the_blood	SAhI_KAnaxAna_kA
of_the_essence	awyanwa_mahawvapUrNa
of_the_name_of	nAmaka
of_the_order_of	lagaBaga
of_the_same_ilk	usI_prakAra_ke
of_the_year	sAla_kA_sarvaSreRTa
of_unsound_mind	asanwuliwa_mAnasikawA_kA
of_yore	prAcIna_kAla_ke
off_and_on	kaBI-kaBI
off_base	galawa
off_beam	sarAsara_galawa
off_beaten_track	ajFAwa_sWAna_meM
off_chance	WodI_sI_samBAvanA
off_colour	asvasWa
off_duty	awirikwa_kArya
off_limits	niRixXa
off_nut	pAgala
off_of	pAgala
off_the_air	aprasAriwa
off_the_bat	wuranwa
off_the_beaten_track	AbAxI_se_xUra
off_the_boil	TaNdA
off_the_cuff	binA_kisI_wEyArI_ke/binA_soce_samaJe
off_the_hook	nAkAma
off_the_peg	atakala_nApa_se
off_the_rack	atakala_nApa_se
off_the_record	anAXikArika
off_your_trolley	pAgala
office_block	kAryAlaya-KaNda
office_boy	bAla_karmacArI
office_girl	bAla_karmacArikA
office_hours	kArya-samaya
official_receiver	sarakArI_AxAwA
oh_God	he_BagavAna
oh_Lord	he_BagavAna
oil_of_turpentine	wArapIna_kA_wela
oil_of_vitriol	wUwiyA
oil_painting	wElacitra
oil_pan	wela-tafkI
oil_rig	oYila_rigaa
oil_the_wheels	sarala_banA
oil_tycoon	wela_uxyogapawi
oil_well	welakUpa
old_age	buDApA/vqxXAvasWA
old_as_the_hills	bahuwa_purAnA
old_boy	BUwapUrva_CAwra/bUDA
old_boy,chap,man,etc	mAnyavara/yAra/xoswa
old_enough_to_be_father	se_aXika_umra_kA
old_enough_to_be_mother	aXika_umra_kI_ho/se_aXika_umra_kI
old_enough_to_know_better	kAPI_samaJaxAra
old_flame	purAnA_premI
old_folks'_home	vqxXASrama
old_girl	BUwapUrva_CAwrA
old_gril	bUDiyA
old_hand	anuBavi_vyakwi
old_hat	purAnA
old_lag	bAra-bAra_jela_kI_havA_KAne_vAlA_vyakwi
old_maid	avivAhiwa_mahilA/jIniyA
old_maid_flower	jInOna
old_man	bUDA_AxamI/bUDA/buDaU/mAlika/xoswa
old_man's_beard	pAWalawA
old_master	purAnA_kalAkAra/purAnI_kalAkqwi
old_people's_home	vqxXASrama
old_person	vqxXa_vyakwi
old_school_tie	purAnI_skUlI_pAramparika_paxXawi/purAnI_skUlI_tAI
old_stager	anuBavI_vyakwi
old_sweat	anuBavI_sEnika
old_witch_grass	olda_vica_grAsa
old_witchgrass	olda_vicagrAsa
old_woman	kAyara_AxamI/mAwAA/pawnI
olive_branch	SAnwi_kA_praswAva
olive_oil	jEwuna_kA_wela
on_Shank's_mare	pExala
on_Shank's_pony	pExala
on_a_different_wavelength	alaga-alaga_vicAraXArA_ke
on_a_knife-edge	aXara_meM/bahuwa_ciMwiwa
on_a_par_with	ke_barAbara
on_a_plate	AsAnI_se
on_a_roll	saPalawA_ke_SiKara_para
on_a_shoestring	bahuwa_kama_pEse_meM
on_account	agrima_wOra_para/uXAra_para/kiswa_kI_axAyagI_ke_wOra_para
on_account_of	ke_kAraNa
on_acquaintance	pahacAna_hone_ke_bAxa
on_aggregate	kula_milAkara
on_all_fours	hAWoM_Ora_GutanoM_ke_bala
on_all_sides	sarvatra
on_an_ad_hoc_basis	waxarWa_AXAra_para
on_an_even_keel	rojAnA_jIvana_meM
on_an_individual_basis	alaga-alaga
on_and_off	kaBI-kaBI
on_and_on	lagAwAra
on_any_account	kEse_BI/kisI_BI_waraha_se
on_approval	anumoxanArWa
on_attachment	asWAyI_karmacAra
on_bail	jamAnawa_para
on_balance	saBI_pahaluoM_para_vicAra_karane_para
on_behalf_of	kI_ora_se/kI_waraPa_se
on_bended_knee	GutanoM_ke_bala_bETa_kara
on_board	savAra
on_business	kAma_se
on_call	upalabXa
on_camera	paraxe_para
on_cloud_nine	sAwaveM_AsamAna_para
on_coat-tails	uzgalI_pakada_kara
on_consignment	uXAra_para
on_draught	Kule_meM
on_duty	kAma_para
on_edge	GabadAyA_huA
on_either_hand	xono_xiSAoM_meM
on_end	lagAwAra/sIXA
on_equal_terms	barAbarI_para/samAna_para
on_every_hand	prawyeka_xiSAoM_meM
on_every_side	sarvatra
on_file/on_the_files	kawAra_meM
on_fire	jalawA_huA
on_foot	pExala
on_further_acquaintance	Ora_aXika_pahacAna_hone_ke_bAxa
on_head_be_it	jimmexAra_hoge
on_high	UzcAI_para/svarga_meM
on_horseback	Gode_para
on_ice	BaviRya_ke_lie_surakRiwa/barPa_meM_surakRiwa/sketara_xvArA_praxarSiwa
on_my_honour	merI_kasama
on_no_account	haragija_nahIM/kaxApi_nahIM/kisI_BI_hAlawa_meM_nahIM
on_no_condition	kisI_BI_hAlawa_meM_nahIM
on_oath	SapaWa_KAkara
on_occasion	samaya_samaya_para
on_occasions	samaya_samaya_para
on_offer	kama_xAma_para_upalabXa/upalabXa
on_one's_own_account	apanI_jimmexArI_para/apane_se
on_one_side	eka_waraPa
on_order	krayAxeSa_para
on_own	akele/akele_para
on_pain_of	kA_Baya_xiKAkara
on_paper	kAgaja_para/sixXAnwawaH/vAswava_meM
on_parade	pareda_para
on_patrol	gaSwa_lagA_rahe
on_penality_of	kA_Baya_xiKAkara
on_points	prApwAfka_se
on_principle	sixXAnwawaH
on_production_of	xiKAne_para
on_purpose	jAnabUJakara
on_record	Kule_Ama/aBiliKiwa/janajFApiwa
on_sale	saswe_mUlya_para_upalabXa/upalabXa
on_second_thought	yA_Pira
on_second_thoughts	yA_Pira
on_sight	jyoM_hI
on_spec	BAgya_Barose
on_stand-by	saxEva_wawpara
on_stream	jArI/upalabXa
on_sufferance	barxASwa_kiyA_huA
on_tail	pICe-pICe_lagA_raha
on_television	xUraxarSana_para
on_that_score	usa_bAre_meM
on_the_air	prasAriwa
on_the_alert	sawarka
on_the_altar_of	ke_kAraNa
on_the_back_burner	vicArAXIna
on_the_ball	kAma_meM_weja
on_the_big_side	badA
on_the_blink	KarAba
on_the_breadline	awyanwa_garIbI_meM
on_the_button	bilkula_TIka
on_the_cards	samBAviwa
on_the_carpet	xoRI
on_the_contrary	balki
on_the_credit_side	yaha_eka_acCI_bAwa_hE
on_the_damp_side	gilA
on_the_defensive	prawirakRAwmaka_sWiwi_meM
on_the_distaff_side	mAwq_pakRa_se
on_the_dot	sahI_samaya_para
on_the_double	xOdakara
on_the_drawing-board	wEyAra_ho_rahA_hE
on_the_face_of_it	Upara-Upara_se
on_the_ground	Ama_logoM_ke_bIca
on_the_high_side	UzcA
on_the_hoof	jiMxA/vyaswawA_meM
on_the_horizon	Ane_hI_vAlA
on_the_horns_of_a_dilemma	sAzpa-CaCUzxara_kI_sI_gawi
on_the_hour	TIka_samaya_para
on_the_house	muPwa
on_the_increase	vqxXi_para
on_the_inside	KuPiyA_ke_rUpa_meM
on_the_job	nOKarIpeSA/rojagAraSuxA/sawarka
on_the_large_side	badA
on_the_latch	sitakanI_se_banxa_kiyA_huA
on_the_level	vEXa
on_the_line	Kaware_meM
on_the_loose	svawantra
on_the_march	agrasara/prayANa_para
on_the_market	vikraya_ke_lie_upalabxXa
on_the_move	gawimAna/iXara-uXara
on_the_nail	POrana
on_the_never-never	kirAyA_KarIxa_para
on_the_nod	SIGra_sahamawi_se
on_the_nose	TIka
on_the_off_chance	ASA_meM/bahuwa_hI_kama_samBAvanA
on_the_one_hand...on_the_other	eka_ora_xUsarI_ora
on_the_one_hand...on_the_other_hand	eka_ora_xUsarI_ora
on_the_open_market	vikraya_ke_lie_upalabxXa
on_the_part_of	kI_ora_se_kiyA_huA
on_the_prowl	Koja_meM
on_the_quiet	gupwa_rUpa_se
on_the_rack	awyaXika_wanAva_meM
on_the_rebound	BAvAveSa_meM/takarAkara_lOtawe_vakwa
on_the_record	Kule_Ama/janajFApiwa
on_the_right_lines	sahI_xiSA_meM
on_the_right_side_of	kI_Ayu_se_kama
on_the_right_track	sahI_rAswe_para
on_the_road	cAlU_meM/sadakoM_para/yAtrA_para
on_the_rocks	bahuwa_bade_safkata_meM/barPa_ke_sAWa/cattAna_se_takarAkara_tUta_rahI/tUtane_kI_samBAvanA_meM
on_the_ropes	pawana_ke_kagAra_para
on_the_run	BAga-xOda_meM/bacAye
on_the_safe_side	surakRA_hewu
on_the_same_lines	isI_AXAra_para
on_the_same_wavelength	eka_hI_vicAraXArA_ke
on_the_scrap_heap	bekAra
on_the_shelf	kisI_kAma_kA_nahIM/wAka_para
on_the_side	awirikwa_Aya_ke_lie/gupwa_rUpa_meM
on_the_side_of	kA_samarWaka
on_the_sidelines	aprawyakRa_rUpa_se
on_the_sly	Cupa-Cupa_ke/gupwa_rUpa_se
on_the_small_side	CotA
on_the_spot	mOke_para/safkata_meM/wuranwa
on_the_spur_of_the_moment	wawkAla
on_the_stocks	BaNdAra_meM
on_the_streets	sadaka_para/veSyA
on_the_strength_of	ke_bala_para
on_the_stump	cunAva_xOre_para
on_the_surface	xeKane_meM
on_the_table	agalI_wiWi_waka_sWagiwa/vicAra-vimarSa_ke_lie
on_the_television	xUraxarSana_para
on_the_threshold_of	kI_SuruAwa_para
on_the_tiles	vyaBicAra-wawpara
on_the_town	rafgaraliyA_manAne_kI_jagaha
on_the_trot	eka_ke_bAxa_xUsarxA/niranwara_vyaswa
on_the_turn	Patane_kI_sWiwi_meM/baxalane_ke_najaxIka
on_the_understanding_that	isa_Sarwa_para
on_the_verge_of	ke_karIba
on_the_wane	Gata_rahA
on_the_warpath	gusse_meM
on_the_watch	sawarka
on_the_way	Awe_vakwa/hone_vAlA_hE/jAwe_vakwa/rAswe_meM
on_the_way_out	apracaliwa_ho_rahA/jAwe_vakwa
on_the_whole	kula_milAkara
on_the_wing	udawA_huA
on_the_wrong_side_of	kI_Ayu_se_aXika
on_the_wrong_side_of_the_tracks	baxanAma_ilAke_meM
on_the_wrong_track	galawa_rAswe_para
on_this_score	isa_bAre_meM
on_this_understanding	isa_Sarwa_para
on_time	samaya_para
on_tiptoe	paFje_ke_bala_para/paFjoM_ke_bala/xabe-pAzva
on_tiptoes	paFjoM_ke_bala/xabe-pAzva
on_to	para
on_top	hAvI/sabase_Upara
on_top_of_the_world	bahuwa_prsanna
on_trial	parIkRaNa_ke_lie
on_view	praxarSiwa
on_watch	pahare_para
on_your_bike	cale_jAo
once_again	eka_bAra_Pira
once_and_for_all	AkirIbAra/saxA_ke_lie
once_bitten,twice_shy	xUXa_kA_jalA_CACa_BI_PUzka-PUzka_kara_pIwA_hE
once_in_a_blue_moon	sAla_meM_eka_bAra
once_in_a_while	kaBI-kaBI
once_more	eka_bAra_Pira
once_or_twice	eka-AXa_bAra
once_or_twice_removed	xUra_ke_riSwe_kA_BAI
once_removed	pahilI_pIDI
once_too_often	kaI_bAra
once_upon_a_time	eka_samaya_kI_bAwA_hE/kisI_samaya
one_after_another	eka_eka_karake
one_after_the_other	eka_eka_karake
one_and_all	saba
one_and_only	akelA/axviwIya
one_and_the_same	eka_hI_vaswu/eka_hI_vyakwi/eka_samAna
one_another	eka_xUsare/eka_xUsare_ke_sAWa/eka_xUsare_ko
one_by_one	eka_eka_karake
one_cannot_but...	binA_nahIM_raha_saka
one_could_not_but...	binA_nahIM_raha_sakanAa
one_damned_thing_after_another	eka_APawa_ke_bAxa_xUsarI
one_darned_thing_after_another	eka_APawa_ke_bAxa_xUsarI
one_day	eka_na_eka_xina
one_day_to_the_next	eka_xina_se_xUsare_xina
one_for_each	hara_ke_lie_eka
one_for_the_road	AKirI_peya
one_good_turn_deserves_another	eka_acCe_vyavahAra_ke_uwwara_meM_acCA_hI_vyavahAra_karanA_cAhie
one_hundred_ninety	eka_sO_nabbe
one_hundred_twenty	eka_sO_bIsa
one_in_the_eye	hAra/nirASA
one_not_be_missed	mOkA_cUka_na_jAe!
one_of	meM_se_eka
one_of_the_old_school	purAnI_vicAraXArA_kA_vyakwi
one_of_these_days	jalxI_hI/kaBI_na_kaBI/samaya_Ane_para
one_of_those_days	burA_xina
one_of_those_things	jiMxagI_kA_hiss
one_or_two	kuCa
one_swallow_does_not_make_a_summer	eka_PUla_ke_Kilane_se_bahAra_nahIM_AwI
one_thing_after_another	eka_APawa_ke_bAxa_xUsarI
one_thousand	eka_hajAra
one_up	hAvI
one_way_and_another	hara_waraha_se
one_way_or_another	kisI_BI_waraha
one_way_or_the_other	kEse_BI_kareM
only_child	ikalOwI_sanwAna
only_have_eyes_for	kevala_xeKane_meM_rUci_le
only_if	kevala
only_just	aBI-aBI/muSkila_se
only_to	muSkila_se
only_too	bahuwa_aXika
only_too_glad	AzKa-mUzxa_kara
op_art	gawimAna_lagane_vAlI_jyAmiwIya_AkqwiyoM_kA_Silpa
open_air_theater	opana_eara_WIetara
open_day	KulA_xina
open_house	Ama_jagaha/KulA_nimaNtraNaa
open_into	kI_ora_Kula
open_letter	KulA_pawra
open_market	KulA_bAjAra
open_mind_to	ke_prawi_ruci_jagA
open_onto	kI_ora_Kula
open_out	Kulakara_bAwa_kara/Kula
open_plan	KulanA
open_prison	mukwa_kArAgAra
open_question	anirNIwa_praSna
open_sesame	rAmabANa
open_the_door_to	rAswA_Kola_xe
open_the_floodgates	musIbawoM_ko_nimantraNa_xe
open_to	ke_lie_KulA/ke_lie_wEyAra
open_up	Kola/Kulakara_bola/Kula/baDA/baDawa_hAsila_kara/barasanA_SurU_ho/mArga_praSaswa_kara/pExA_kara/sAmane_lA/upalabXa_karA/xaravAjA_Kola
open_up_a_can_of_worms	jatila_samasyAoM_kA_pitArA_Kola
open_verdict	anirNIwa_PEsalA
open_with	ke_sAWa_SurU_ho
opening_hours	Kule_rahane_waka_kA_samaya
opening_night	pahalI_rAwa
opera_glasses	nAtya_xUravIkRaNayaNtra
opera_house	safgIwanAtya-gqha/safgIwanAtyaSAlA
operate_on	SalyakriyA_kara
operating_room	SalyakriyA-kakRa
operating_surgeon	Salyacikiwsaka
operating_system	saFcAlana_praNAlI
operating_table	SalyakriyA_meja
operating_theatre	Salya-kakRa
ophthalmic_optician	netracikiwsaka
opinion_poll	mawagaNanA
opposite_number	prawisWAnI/prawipakRII
opt_for	cunAva_kara
opt_out_of	pasanxa_kara
optical_aberration	xqRti_vipaWana
optical_fibre	xqRti_vipaWana
optical_illusion	xqRtiBrama
or_anything	yA_Ora_kuCa
or_else	nahIM_wo
or_otherwise	anya_prakAra_kA
or_so	lagaBaga
or_somebody	yA_koI_Ora
or_something	vEsA_hI_kuCa/yA_kuCa_Ora
or_somewhere	yA_kahIM_ora
or_two	yA_xo
or_whatever	Ora_EsI_hI_anya_cIjOM_ke_lie
or_whenever	yA_kisI_BI_samaya
or_wherever	yA_kahIM_Ora
oral_exam	mOKika_parIkRA
oral_examination	mOKika_parIkRA
orange_blossom	nArafgI_ke_PUla
orange_squash	sanware_kA_Sarabawa
orbital_cavity	newraguhA
orchestra_pit	vAxya-sWala
orchestral_music	vAxyavqnxIya_safgIwa
orchidaceous_plant	oYrkidIya_pAxapa
order_about	AxeSa_calA
order_around	AxeSa_calA
order_book	AxeSa-paFjI
order_out	Codane_kA_AxeSa_xe
order_out_of	Codane_kA_AxeSa_xe
ordinal_number	kramasUcaka_safKyA
ordinary_seaman	sAXAraNa_nAvika
ordnance_stores	yuxXa_sAmagrI_viBAga
organ_transplant	afga_prawiropaNa
organ_transplant_surgery	afga-prawiropaNa_SalyacikiwsA
organic_chemistry	kArbanika_rasAyana
oriental_person	pUrva-vAsI
original_sin	Axi_pApa
os_trapezium	samalambaka_asWi/trEpIjiyama_asWi
os_zygomaticum	oYsa_jAigomEtikama
osteosclerosis_congenita	BrUNAsWiSoWa/bAlAsWikRaya/upAsWi-avikasana
other_than	ke_alAvA/ke_sivAya/nahIM
other_woman	xUsarI_Orawa
out_and_about	calane-Pirane_yogya/eka_jagaha_se_xUsarI_jagaha_GUm
out_and_away	kahIM_aXika
out_for_the_count	bahuwa_WakA_huA
out_front	praxarSana_xeKane_vAloM_ke_bIca_meM
out_loud	jore_se
out_of	ke_bAhara/ke_binA/ke_kAraNa/meM_se/se/se_bAhara/para_se/se_xUrI_para
out_of_a_hat	akramika_Dafga_se_nikAlA_gayA
out_of_action	KarAba/bekAra
out_of_all_proportion	aXika_baDA-caDAkara
out_of_all_proportion_to	kI_wulanA_meM_jyAxA
out_of_all_recognition	pUrI_waraha_se
out_of_bounds	niRixXa
out_of_breath	hAzPawA_huA
out_of_character	svaBAva_ke_prawikula
out_of_commission	prayoga_ke_lie_upalabXa_nahIM
out_of_court	anupayukwa
out_of_date	amAnya/apracaliwa
out_of_depth	jyAxA_gahare_pAnI_meM/samaJa_se_bAhara
out_of_doors	Gara_se_bAhara
out_of_earshot	SravaNasImA_se_xUra/sunane_kI_kRamawA_se_xUra
out_of_hand	niyaNtraNa_ke_bAhara/wuranwa
out_of_harm's_way	surakRiwa_jagaha_para
